"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FGF7",5.25484801599987e-09,0.986846330352969,0.432,0.212,0.000114976074590077
"IGSF3",5.27877586054212e-09,-2.12820157441624,0.074,0.182,0.000115499615828662
"BCAP31",5.33417892376e-09,0.335718653245278,0.955,0.839,0.000116711834851869
"DNAJC15",5.33994901028441e-09,0.300426028661202,0.668,0.39,0.000116838084345023
"HEXIM1",5.49214595165517e-09,0.374576352366047,0.536,0.263,0.000120168153422215
"ARMT1",5.55958932134747e-09,1.11700520469764,0.239,0.064,0.000121643814351083
"RALGPS2",5.59905593441944e-09,0.536933104807433,0.547,0.275,0.000122507343845097
"SLC43A3",5.62868367502881e-09,-2.16053759677721,0.069,0.174,0.00012315559880963
"PCSK6",5.7752998301393e-09,1.07282982274141,0.373,0.161,0.000126363560283448
"ACTR3",6.11332511850013e-09,0.290746638250952,0.972,0.907,0.000133759553592783
"LSM7",6.17127176614885e-09,-0.57123221304903,0.848,0.818,0.000135027426243337
"GTF2F2",6.20855172679865e-09,0.800057728685672,0.387,0.169,0.000135843111782354
"RPS6KB2",6.21111292631612e-09,0.469514603975225,0.591,0.314,0.000135899150827797
"SERTAD2",6.27627765909529e-09,0.686318524050242,0.46,0.22,0.000137324955181005
"FOXM1",6.28419856411273e-09,-3.65486434324698,0.016,0.076,0.000137498264582787
"RWDD3",6.33098469903609e-09,0.962861917101388,0.261,0.081,0.00013852194521491
"CBLB",6.55870303067276e-09,0.472947381922922,0.424,0.186,0.00014350442231112
"RAB13",6.66216146089433e-09,0.274038921889387,0.977,0.886,0.000145768092764368
"ITGA6",6.81045672832716e-09,0.870484322416563,0.293,0.097,0.000149012793215798
"KNSTRN",6.84914914662737e-09,-1.78868611353558,0.28,0.394,0.000149859383328207
"FAU",7.00678097467917e-09,-0.153528889389606,0.999,1,0.00015330836772598
"EXT2",7.09107658762427e-09,0.345995799613264,0.667,0.39,0.000155152755737219
"ACTR10",7.13132502340713e-09,0.408081861936948,0.644,0.364,0.000156033391512148
"UXS1",7.27265648584916e-09,0.664316914199757,0.49,0.242,0.00015912572391038
"DNASE1L1",7.37479562014881e-09,0.732911841542433,0.388,0.165,0.000161360528168856
"HIGD2A",7.41905311932228e-09,0.340802750637557,0.785,0.508,0.000162328882250772
"MIS18BP1",7.59639890875402e-09,-2.11570435728297,0.253,0.369,0.000166209208123538
"MBNL2",7.63361644507992e-09,0.414008560876394,0.788,0.508,0.000167023527818349
"TUBB",7.76632306978268e-09,-0.546708319674481,0.856,0.864,0.000169927148766845
"NEDD4L",7.89254132137151e-09,0.566254748964004,0.434,0.203,0.000172688804111609
"FAM234A",8.00580936269104e-09,0.705331864403247,0.327,0.119,0.00017516710885568
"SESN1",8.00716108161164e-09,-2.23049170371338,0.079,0.186,0.000175196684465663
"C1GALT1",8.01032866005066e-09,0.509589457122718,0.338,0.123,0.000175265991081909
"MITF",8.0493203350385e-09,-2.65247524610841,0.068,0.169,0.000176119128930642
"SPECC1L",8.05428102608362e-09,0.589197813608513,0.328,0.123,0.00017622766885071
"MARK3",8.09766317998321e-09,0.435513140155419,0.739,0.462,0.000177176870378033
"SGO1",8.24670131349658e-09,-2.96864877684949,0.047,0.136,0.000180437824739305
"COX17",8.29452556574194e-09,-0.634688390684543,0.838,0.809,0.000181484219378434
"ARID4B",8.50196933136566e-09,0.359942622474569,0.709,0.432,0.000186023088970281
"TMC4",8.59825570407122e-09,0.906558789241392,0.282,0.093,0.000188129834805078
"SLC6A17",8.65893608799624e-09,2.09899129338091,0.134,0.004,0.000189457521605358
"PLEKHG1",8.7041895490911e-09,-4.42240421703692,0.002,0.034,0.000190447667334113
"MCM3",9.02288452214411e-09,-1.42145216295968,0.274,0.407,0.000197420713344513
"LIMS1",9.14039960273456e-09,0.499887961174483,0.601,0.339,0.000199991943307832
"RAB3IL1",9.15671439932288e-09,-2.93226847873781,0.047,0.136,0.000200348911057185
"TYMS",9.34203699489291e-09,-1.04745829738272,0.525,0.606,0.000204403769448257
"TMEM50B",9.3850577372727e-09,0.522724203420107,0.491,0.237,0.000205345063291527
"UBE3B",9.68560097719636e-09,0.768527716715377,0.356,0.14,0.000211920949381056
"TCTN1",9.81469159876192e-09,0.988449956967477,0.321,0.119,0.000214745452180911
"RUNX1T1",9.91334824905234e-09,0.565121439179154,0.485,0.237,0.000216904059689265
"MTREX",9.97575667224131e-09,0.199828959591432,0.585,0.297,0.00021826955598864
"UBE2H",9.99284243019664e-09,0.536775377041662,0.561,0.292,0.000218643392372703
"GPI",1.01316719828622e-08,-0.446141344531771,0.862,0.86,0.000221680982985024
"BCKDHB",1.04365152619544e-08,0.491575642601618,0.487,0.237,0.000228350953931563
"OGDH",1.04498983499453e-08,0.315950246426782,0.606,0.309,0.000228643775896803
"TCEA2",1.06247719277861e-08,0.991024047025957,0.3,0.106,0.000232470009779959
"TXNL4A",1.0702331997641e-08,0.358441353475368,0.833,0.61,0.000234167024108385
"FBXO25",1.07407123291826e-08,0.53136234648267,0.457,0.22,0.000235006785762515
"LMTK2",1.07607031393201e-08,0.4553005922055,0.343,0.131,0.000235444184688324
"BAG2",1.11375413822756e-08,0.510752646537392,0.443,0.199,0.000243689405444189
"IGF2BP2",1.1232220098384e-08,2.30347196021319,0.156,0.017,0.000245760975752641
"ANKRD9",1.12872003502291e-08,0.517163083559744,0.563,0.297,0.000246963943663013
"ATP6V0A1",1.18131209203179e-08,0.597477011139664,0.476,0.225,0.000258471085736556
"PSMC5",1.18500601498049e-08,0.271156658481887,0.972,0.898,0.00025927931607773
"GORAB",1.22423594480839e-08,0.480990329468172,0.536,0.284,0.000267862824724077
"PPIP5K2",1.22467088974588e-08,0.442105658685189,0.776,0.492,0.000267957990676398
"APEH",1.23845155700276e-08,0.313272481567797,0.471,0.22,0.000270973200672204
"CTNND1",1.24581549162635e-08,0.377948927821616,0.666,0.377,0.000272584429567845
"AKR1B1",1.25719013968872e-08,0.501545136998465,0.905,0.674,0.000275073202563892
"MICOS13",1.26806600091862e-08,0.320365506229462,0.95,0.831,0.000277452841000994
"SMIM19",1.27057889534787e-08,0.441315842644566,0.586,0.318,0.000278002662302113
"REEP1",1.2900744081451e-08,0.990890910515103,0.187,0.034,0.000282268280502148
"SOX8",1.31078719954635e-08,1.63766313845419,0.162,0.021,0.000286800239260742
"EIF3E",1.31885596457401e-08,0.305657325973568,0.992,0.89,0.000288565685048793
"TAOK1",1.32622740595823e-08,0.285287789339491,0.544,0.284,0.00029017855642366
"TMBIM1",1.33122339382268e-08,-1.60984714913441,0.479,0.525,0.000291271678568403
"MIGA1",1.3365615236999e-08,0.637891130659767,0.43,0.195,0.000292439661385537
"TCTA",1.33684204614956e-08,0.175542588769257,0.494,0.246,0.000292501039697525
"FKBP9",1.34548168985143e-08,0.511987767279908,0.572,0.322,0.000294391393739492
"FAM102B",1.34968850774424e-08,-2.57387505803,0.102,0.212,0.00029531184549444
"USP46",1.35106082999146e-08,0.285011969638273,0.623,0.343,0.000295612109602131
"DDX39A",1.35778301857423e-08,-0.973000764329707,0.566,0.614,0.000297082924464042
"RASSF8",1.36013190989663e-08,-1.65385754421724,0.376,0.466,0.000297596861885382
"GOPC",1.39555240214755e-08,0.460667491537289,0.635,0.356,0.000305346865589884
"BLVRB",1.4590133323687e-08,-0.909877208109949,0.621,0.623,0.000319232117122271
"NDFIP1",1.46425759946458e-08,0.389705523141355,0.612,0.331,0.00032037956276285
"SPC25",1.46768996738985e-08,-2.70789651508942,0.081,0.186,0.000321130564864898
"DIPK2A",1.49424475928399e-08,0.650048882996637,0.469,0.242,0.000326940753331337
"DEAF1",1.50887267905012e-08,0.464324855824358,0.38,0.161,0.000330141342176165
"TMEM176B",1.52351351314152e-08,-4.5037057748506,0.004,0.038,0.000333344756675364
"COL6A2",1.5460940642649e-08,0.455715085889858,0.659,0.386,0.00033828538126116
"WTIP",1.55179030281222e-08,0.778424360280359,0.308,0.114,0.000339531718255315
"STUB1",1.55546576689795e-08,0.306275644285936,0.901,0.703,0.000340335909797271
"GUCY1A1",1.56046079623655e-08,-4.31292587357108,0.004,0.038,0.000341428822216558
"ABITRAM",1.60311857231715e-08,0.565236867176901,0.392,0.165,0.000350762343622992
"DPP4",1.64054944724463e-08,3.74044842493741,0.129,0.004,0.000358952219057126
"AGL",1.66622673817296e-08,1.23992466679137,0.293,0.11,0.000364570410312243
"CHMP4B",1.70309914564304e-08,0.357499311501539,0.898,0.686,0.000372638093066697
"PGGT1B",1.70480114523419e-08,0.692673438199496,0.344,0.136,0.000373010490577241
"TCF3",1.70733257454054e-08,0.601311539010554,0.362,0.148,0.000373564367309471
"SEC31A",1.73348321148817e-08,0.327820432910001,0.833,0.581,0.000379286126673612
"NPM1",1.77891011879213e-08,-0.454681121299113,0.954,0.928,0.000389225533991718
"LRRC10B",1.782808534635e-08,-3.95230234090694,0.005,0.042,0.000390078507378139
"ZDHHC12",1.80128045227272e-08,0.454912364318742,0.522,0.263,0.000394120162957271
"PIKFYVE",1.80649148453727e-08,1.88250293277381,0.181,0.034,0.000395260336816754
"ATP6V0D1",1.81466229381179e-08,0.320779990519545,0.948,0.814,0.000397048109886019
"RPS4X",1.8276755238991e-08,0.152054650525122,0.999,1,0.000399895404629124
"TMEM119",1.84929887495797e-08,0.952547256120758,0.298,0.11,0.000404626593840804
"DDIT3",1.85317020287414e-08,-1.83838137640651,0.347,0.449,0.000405473640388863
"DDAH1",1.86103160717889e-08,1.00062773505404,0.249,0.076,0.000407193715650741
"FKBP8",1.86534980771237e-08,0.367653650361056,0.866,0.623,0.000408138537927467
"ACTN4",1.86907857978743e-08,0.36819817937109,0.921,0.742,0.00040895439325749
"TMEM219",1.88536623212754e-08,0.342116807759095,0.83,0.581,0.000412518131589506
"CORO1C",1.89335311664057e-08,0.3787611979346,0.747,0.449,0.000414265661920957
"RET",1.89491870257916e-08,-3.54625716161906,0.005,0.042,0.00041460821212432
"RFX7",1.89593505460888e-08,0.692317575838939,0.443,0.212,0.000414830589948422
"FAM89A",1.90699754585457e-08,0.457316625100612,0.493,0.254,0.00041725106303298
"HEXA",1.91981053814742e-08,0.371823003458271,0.469,0.225,0.000420054545746656
"FKBP10",1.93016902415259e-08,0.500403031131947,0.65,0.394,0.000422320982484588
"SMOC1",1.93336599597959e-08,1.88049471832592,0.166,0.025,0.000423020479920334
"EPHA4",1.95961535566417e-08,2.26938731516706,0.152,0.017,0.00042876383981932
"ARF3",1.9968685519138e-08,0.364013525073788,0.803,0.508,0.000436914839158739
"LEPROT",1.99942566114666e-08,0.226836587774346,0.441,0.191,0.000437474334658888
"BLCAP",2.02078224525409e-08,0.422297449096321,0.578,0.314,0.000442147155261595
"ATOX1",2.02821689246226e-08,0.300273279444427,0.96,0.907,0.000443773856070741
"BIRC6",2.07027252730701e-08,0.402615293180562,0.779,0.525,0.000452975628974774
"MMP19",2.13149978629876e-08,0.802212730958459,0.366,0.157,0.000466372153242168
"KDM5B",2.16455155131663e-08,0.434063999077582,0.523,0.28,0.00047360387942808
"WWC3",2.16756625597232e-08,0.420754670223071,0.393,0.169,0.000474263496806744
"MIS18A",2.17525198695977e-08,-2.02681091435578,0.117,0.233,0.000475945134746797
"SEC11C",2.22288625694858e-08,0.34292663023642,0.775,0.513,0.000486367513020349
"MRPL11",2.24125958791784e-08,0.310288941028475,0.941,0.784,0.000490387597836423
"ENSBTAG00000051299",2.26234675189684e-08,-1.74519865663332,0.164,0.288,0.000495001469315028
"ND4L",2.31997773960758e-08,-1.02745857236779,0.673,0.674,0.000507611129426138
"CCSER2",2.38872370797731e-08,0.447505788878476,0.707,0.424,0.000522652747305436
"SH3BGR",2.40215350887152e-08,0.567807715496209,0.453,0.22,0.000525591187741088
"MSC",2.42301984639346e-08,0.604639793524547,0.447,0.225,0.000530156742390889
"LRIG3",2.47648075255437e-08,1.74949059330901,0.217,0.059,0.000541853988658896
"FMC1",2.48192448624286e-08,0.410196377214082,0.582,0.309,0.000543045077589938
"RFXANK",2.49786680706072e-08,0.467544752986125,0.626,0.352,0.000546533257384885
"LYN",2.5017565877512e-08,-3.51746137554665,0.017,0.076,0.000547384341399962
"LAPTM5",2.51187016087512e-08,-4.31871590854709,0.002,0.03,0.000549597191199476
"PHF6",2.58963205842305e-08,0.446272658133366,0.526,0.28,0.000566611494382964
"DBI",2.62107789278518e-08,0.293319266594638,0.993,0.992,0.000573491842941397
"OGFOD1",2.64292945095678e-08,0.534148102835277,0.459,0.225,0.000578272963869343
"EXOC6",2.68391945885784e-08,1.43356449070775,0.193,0.042,0.000587241577598095
"CAVIN1",2.69069901601319e-08,0.294391758862363,0.95,0.814,0.000588724944703685
"TSPYL2",2.74108869679466e-08,0.795099500125092,0.246,0.076,0.000599750206858672
"SH3GL1",2.7608018089234e-08,-1.08107356510817,0.517,0.568,0.00060406343579244
"EFNA4",2.79554164093625e-08,1.43913441320277,0.221,0.059,0.000611664511036852
"ORMDL2",2.86121530467379e-08,0.398536945623426,0.76,0.47,0.000626033908662625
"FUT8",2.93289138369078e-08,0.801519842495246,0.298,0.11,0.000641716634751542
"UBR5",2.98131673800543e-08,0.399502221133187,0.861,0.64,0.000652312102275589
"APTX",3.02035381591259e-08,0.837492155626433,0.236,0.068,0.000660853414921675
"UFD1",3.04526128954796e-08,0.392305856356288,0.767,0.5,0.000666303170153094
"ZBTB20",3.07529737761113e-08,1.4350474307265,0.225,0.064,0.000672875066221316
"HYPK",3.09410147984162e-08,-0.437649985360643,0.92,0.886,0.000676989403789346
"INPPL1",3.22149721353497e-08,0.459739276068132,0.625,0.364,0.000704863590321451
"TANC1",3.23462204551628e-08,0.577092031317537,0.433,0.203,0.000707735303558962
"MFF",3.23819699075133e-08,0.410089407328526,0.817,0.542,0.000708517501576391
"SLC2A13",3.25500131804237e-08,0.840467734434597,0.261,0.085,0.00071219428838767
"VWA5A",3.29410760210826e-08,1.44039137278798,0.217,0.059,0.000720750743341287
"APBB2",3.31308142889677e-08,-1.60987629068514,0.246,0.364,0.000724902216642613
"ENSBTAG00000023792",3.34692412624445e-08,0.325420661783503,0.86,0.597,0.000732306998822286
"ENSBTAG00000048386",3.37881756883096e-08,0.512637918731493,0.553,0.297,0.000739285284060214
"TTLL1",3.42442144021917e-08,0.81118083203397,0.363,0.161,0.000749263411119954
"BFSP2",3.45641121750091e-08,2.03062974446077,0.148,0.017,0.000756262774389199
"PLBD1",3.48897286833935e-08,-3.6156567629015,0.011,0.059,0.000763387263592651
"PHYHD1",3.50207685889302e-08,0.932658640972142,0.331,0.14,0.000766254416725792
"ZSWIM7",3.50820572073084e-08,1.12296063015349,0.234,0.068,0.000767595411695908
"ICE2",3.53252485070758e-08,0.599490067656331,0.34,0.136,0.000772916437334818
"FANCE",3.59589144097541e-08,0.602343873800423,0.368,0.157,0.000786781047285419
"TMEM263",3.6204994679741e-08,0.440787873543031,0.776,0.525,0.000792165283592733
"SNAPIN",3.64002041852584e-08,0.506999810219937,0.476,0.237,0.000796436467573453
"WBP4",3.68604342177173e-08,-0.529295375388778,0.851,0.78,0.000806506300683654
"SDHB",3.6996983985221e-08,0.321634712086306,0.929,0.737,0.000809494009596635
"WDR44",3.70254238633118e-08,0.424267146467403,0.534,0.275,0.000810116274129263
"MYL12B",3.71168428658902e-08,0.534287036701198,0.642,0.386,0.000812116521905677
"ANKRD17",3.7630349847951e-08,0.446981704356045,0.751,0.483,0.000823352054673169
"CPT2",3.7986592250392e-08,0.650919372502397,0.394,0.178,0.000831146638438576
"ELAC1",3.79871248359054e-08,0.719851749958002,0.441,0.216,0.00083115829140961
"CELF2",3.85273553842937e-08,0.637912446450963,0.367,0.157,0.000842978535808347
"FKBP14",3.93832330812633e-08,0.554253506314438,0.332,0.136,0.000861705139818041
"HOXC6",4.03105755706075e-08,0.479110888693122,0.562,0.305,0.000881995393484893
"CRIM1",4.13468565301422e-08,0.372122857520973,0.432,0.203,0.000904669220879512
"CKAP2L",4.13655271243009e-08,-2.39966830602375,0.081,0.182,0.000905077733479704
"TMTC4",4.2383104891592e-08,0.290977080974163,0.388,0.169,0.000927342335028033
"SNX9",4.30250877086011e-08,-1.35808198136473,0.42,0.492,0.000941388919064192
"DCAF8",4.3811160653644e-08,0.368984667335863,0.805,0.547,0.000958588195101731
"ACOX2",4.39134125156458e-08,2.22456659183036,0.155,0.021,0.000960825465842331
"C1QL1",4.46685818216367e-08,1.79778345275648,0.176,0.034,0.000977348570257411
"OAZ1",4.48217387786624e-08,-0.377159760692541,0.951,0.886,0.000980699644477132
"ARL3",4.52033621907406e-08,0.346249192241369,0.887,0.669,0.000989049564733405
"SLC25A3",4.5299566915119e-08,0.272724043521341,0.993,0.949,0.000991154524102804
"DUSP26",4.58488798435295e-08,-3.57941032705316,0.012,0.064,0.00100317349097642
"DUSP14",4.64229144661136e-08,0.639821402456576,0.423,0.199,0.00101573336851857
"PSMD7",4.66947725780648e-08,0.331810917690092,0.989,0.911,0.00102168162400806
"UBE2C",4.69248714567004e-08,-1.6716351409478,0.394,0.479,0.0010267161874726
"ITGB1",4.7927629347128e-08,0.275443129678326,0.985,0.903,0.00104865653011516
"ECE1",4.79380093765976e-08,-2.02245048892001,0.116,0.229,0.00104888364515996
"GOLGA2",4.79392102111119e-08,0.215869434193754,0.755,0.479,0.00104890991941913
"MYCBP",4.80797697631134e-08,0.299154642561196,0.891,0.674,0.00105198536241692
"SSR4",4.86914224272683e-08,0.145555091407592,0.998,0.992,0.00106536832270863
"KYAT3",4.90593158843015e-08,0.889022627689286,0.372,0.169,0.00107341783154852
"PRAF2",5.11433514673259e-08,0.424684451237146,0.622,0.352,0.00111901653010509
"YIF1A",5.1584215963445e-08,0.390531304912974,0.726,0.462,0.00112866264528018
"ADAMTS20",5.16695806181779e-08,0.499238773599611,0.433,0.212,0.00113053042392573
"COL3A1",5.386186372334e-08,0.623045312145772,0.995,0.979,0.00117849757826668
"ANKLE2",5.40519163782542e-08,0.586512942744364,0.304,0.114,0.0011826559303562
"DLL1",5.68874893214702e-08,1.30359339013045,0.2,0.051,0.00124469826635377
"IL34",5.7005064391854e-08,-1.65910440042911,0.144,0.267,0.00124727080889377
"PAXX",5.71999611815095e-08,0.423304769981025,0.745,0.466,0.00125153515065143
"ACLY",5.73793862324976e-08,0.487739716627105,0.746,0.496,0.00125546097076705
"PJA2",5.79812987009819e-08,0.541345956849057,0.598,0.343,0.00126863081557748
"RPL12",5.82797025240505e-08,0.126131247366713,0.999,1,0.00127515989122623
"CBX5",5.83000536440378e-08,0.235202814431101,0.852,0.572,0.00127560517373155
"CACUL1",5.87907215770853e-08,0.980502396694051,0.255,0.085,0.00128634098810663
"TP53RK",6.05576790660654e-08,0.442114901469793,0.528,0.275,0.00132500201796551
"PLAT",6.18757121743758e-08,0.978229856367549,0.415,0.216,0.00135384058237534
"UBE2J1",6.20595959539253e-08,0.805784108795438,0.324,0.131,0.00135786395947189
"SOX7",6.21010293877256e-08,-4.34292552446711,0.001,0.025,0.00135877052300344
"PPARG",6.24924119020798e-08,-4.45291864361112,0.001,0.025,0.00136733397241751
"PSME3IP1",6.32442241660521e-08,0.359699034230154,0.617,0.356,0.00138378362475322
"FXR1",6.34018263411955e-08,0.315303072465103,0.971,0.869,0.00138723196034536
"CATIP",6.40819768138357e-08,-4.86722708030126,0.001,0.025,0.00140211365268673
"HMGN5",6.44508314484321e-08,-1.60476640131384,0.22,0.335,0.00141018419209169
"C10H15orf61",6.44625736176202e-08,0.574940695975358,0.345,0.14,0.00141044111075353
"ADAMTS15",6.47328739031322e-08,-3.21199751344114,0.01,0.055,0.00141635528100053
"TMEM150A",6.56059745935587e-08,1.32717175629676,0.205,0.055,0.00143545872410706
"EPAS1",6.58718820075297e-08,-0.714277798186713,0.821,0.818,0.00144127677832475
"TEAD1",6.66218309589271e-08,0.493895420599766,0.328,0.131,0.00145768566138132
"PCDH18",6.69384040624678e-08,0.910604513111989,0.217,0.059,0.0014646122808868
"CENPS",6.7258706587153e-08,-0.88437212339487,0.632,0.636,0.00147162050012691
"CLIP3",6.76763257030418e-08,0.310236540236791,0.48,0.237,0.00148075800638255
"RAB10",6.81423182046796e-08,0.292432310970709,0.866,0.597,0.00149095392231839
"RPS18",6.8192224356794e-08,0.104478680384183,1,1,0.00149204586892665
"RBMS2",6.84173536235745e-08,0.29863253653735,0.464,0.233,0.00149697169728381
"DEPDC1",6.91161031147584e-08,-3.29498233149475,0.033,0.106,0.00151226033615091
"GTF2H5",6.98760032585323e-08,0.3855276508,0.761,0.492,0.00152888695129669
"PTPRS",7.0363181198344e-08,0.728324630063039,0.44,0.225,0.00153954640461977
"COBL",7.08741078676921e-08,2.87412607302386,0.128,0.008,0.0015507254801451
"PRDX6",7.1611419766596e-08,0.21271493885907,0.995,0.983,0.00156685786449312
"FRYL",7.25978956992187e-08,0.156717436789233,0.494,0.246,0.0015884419578989
"PIGO",7.32366599501491e-08,0.825200274452282,0.236,0.072,0.00160241811970926
"MRPL52",7.35627283176884e-08,-0.428468334060225,0.924,0.869,0.00160955249559102
"ATAD2",7.4465493023758e-08,-1.25000966616435,0.458,0.508,0.00162930498735983
"CLTA",7.44779941098104e-08,-0.303559177016158,0.981,0.945,0.00162957851112265
"ENSBTAG00000011511",7.45752556849698e-08,-1.30693614587863,0.227,0.352,0.00163170659438714
"VASN",7.51492540721633e-08,0.50508901026087,0.41,0.199,0.00164426567909893
"CAMK1",7.595146573483e-08,0.654873994016693,0.329,0.136,0.00166181807027808
"URGCP",7.64220216347352e-08,1.00335824304255,0.2,0.051,0.00167211383336801
"KDELR1",7.67931632706652e-08,0.266360994048204,0.974,0.903,0.00168023441236215
"EIF4G2",7.74302017718711e-08,0.236889726230476,0.992,0.983,0.00169417281476854
"COPB2",7.75131532146575e-08,0.365575912387599,0.91,0.669,0.00169598779233671
"LRRN4CL",7.78690856924131e-08,0.6858242229264,0.72,0.525,0.00170377559495
"DHX57",7.99646604464547e-08,0.209970104633071,0.513,0.271,0.00174962677056843
"MANBAL",8.26180919937414e-08,0.385335607875238,0.607,0.331,0.00180768385282306
"SELENBP1",8.29152654140882e-08,-1.36687099002496,0.343,0.449,0.00181418600726025
"SAMM50",8.29492485064713e-08,0.318756629682129,0.858,0.551,0.00181492955732159
"ATP5MC3",8.47298671240703e-08,0.304493770562276,0.992,0.97,0.00185388949267466
"AFAP1L2",8.5730020230598e-08,0.529750412113392,0.454,0.225,0.00187577284264548
"PLP2",8.58879868352048e-08,-0.353165434106996,0.944,0.915,0.00187922915195428
"ABL2",8.93284508788507e-08,0.551565702396138,0.291,0.106,0.00195450650522925
"LBR",8.97883905300831e-08,-1.20401802707539,0.346,0.445,0.00196456998479822
"ATP5MG",9.02555215208927e-08,0.173234945815453,0.996,0.992,0.00197479081087713
"HEYL",9.09400378812986e-08,1.13264372729006,0.254,0.089,0.00198976802884281
"PTGS2",9.17132238903189e-08,-2.88866712501084,0.011,0.059,0.00200668533872018
"NID2",9.20801145780233e-08,-0.903315332871588,0.732,0.703,0.00201471290696715
"DENND2A",9.23684824997184e-08,-5.11747232496204,0,0.017,0.00202102239709384
"EPCAM",9.23684824997184e-08,-4.89214456321279,0,0.017,0.00202102239709384
"MMP12",9.23684824997184e-08,-5.41712087292678,0,0.017,0.00202102239709384
"BCL2A1",9.23684824997184e-08,-5.69641558105531,0,0.017,0.00202102239709384
"TUBB4A",9.34353202281872e-08,1.76157564477593,0.142,0.017,0.00204436480659274
"SKIL",9.67053295141914e-08,0.373538137007225,0.257,0.089,0.00211591260977051
"YME1L1",9.73117181167349e-08,0.43203616394061,0.733,0.462,0.00212918039239416
"IFT57",9.86667801096697e-08,0.436596400777429,0.613,0.347,0.00215882914879957
"KRT10",9.87072226356453e-08,0.383243181056151,0.55,0.288,0.00215971403126792
"HPCAL1",9.89456484378597e-08,0.661549002726515,0.526,0.301,0.00216493078782037
"TCEA1",9.95516340397732e-08,-0.581120933169609,0.832,0.767,0.00217818975279024
"PSMB8",1.00199258160388e-07,-0.623250763495123,0.765,0.746,0.00219235976854929
"DBNDD2",1.03882418669967e-07,-1.38033683197308,0.374,0.458,0.00227294732049888
"EVA1B",1.05218875523857e-07,-0.925315021967679,0.488,0.551,0.00230218899646199
"CHRNB1",1.05241965029784e-07,0.647438528516222,0.352,0.153,0.00230269419485167
"HAX1",1.06137339268128e-07,0.425207499537856,0.491,0.254,0.00232228498318663
"GIPC1",1.0752757827094e-07,0.602043481928063,0.379,0.174,0.00235270341256818
"FMOD",1.09988674536738e-07,1.42386446006844,0.158,0.025,0.00240655219886382
"KLF3",1.10070895576962e-07,0.498249300482568,0.431,0.216,0.00240835119522394
"STX4",1.10632201150086e-07,0.390842079988742,0.572,0.305,0.00242063256116388
"AHDC1",1.10808957454265e-07,0.383906494390662,0.45,0.22,0.00242449998909932
"BICC1",1.10997569916825e-07,-2.26286509924482,0.088,0.191,0.00242862682978014
"CDV3",1.11517709537946e-07,0.751991599871131,0.951,0.907,0.00244000748469027
"NUDC",1.11597331995156e-07,-0.576249036656429,0.823,0.801,0.00244174962405402
"MOB4",1.11845381486673e-07,0.344267080863727,0.79,0.525,0.0024471769469284
"SRGN",1.13070937165854e-07,-6.27727987720293,0.001,0.021,0.0024739921051889
"WASHC4",1.13381691964878e-07,0.451315823265121,0.462,0.229,0.00248079142019154
"PLXDC2",1.14544806693646e-07,0.330967168349192,0.914,0.708,0.00250624037045698
"IER3",1.15398609160099e-07,-0.901257280949073,0.521,0.585,0.00252492156842296
"MYZAP",1.17163417528316e-07,-3.86765520229104,0.001,0.021,0.00256353557551954
"CAPZB",1.17791127117975e-07,0.388390175926082,0.506,0.271,0.0025772698613413
"BOLA1",1.18349044381072e-07,0.535217577460778,0.527,0.28,0.00258947709105786
"B3GAT3",1.20252806774523e-07,0.382555390788874,0.794,0.538,0.00263113141222657
"DNER",1.2130329077038e-07,1.52871306984433,0.148,0.021,0.00265411600205592
"THUMPD3",1.21405596548857e-07,0.466876390507036,0.587,0.326,0.00265635445248899
"ATP2B4",1.23217833703559e-07,0.644962774097786,0.386,0.178,0.00269600620143388
"SPRYD4",1.2325551662145e-07,0.829438443929917,0.277,0.102,0.00269683070367732
"SORD",1.23443130913285e-07,0.950285217252178,0.311,0.131,0.00270093570438267
"KCNK12",1.24454176435744e-07,0.337733573414881,0.385,0.182,0.00272305738041407
"TOGARAM1",1.26807927827667e-07,0.350236130542017,0.483,0.237,0.00277455746086936
"ALDH1A1",1.27012796408553e-07,-1.97409470061798,0.089,0.191,0.00277903998541914
"PSPH",1.28027039658847e-07,0.60960804426331,0.659,0.436,0.00280123162773557
"WNT9A",1.29124622465213e-07,1.97834198731487,0.155,0.025,0.00282524673953887
"ICE1",1.29990649502106e-07,0.364183614684493,0.489,0.246,0.00284419541110608
"ANP32E",1.30763896792893e-07,-0.908785305757241,0.646,0.631,0.0028611140618285
"ATP10A",1.31552926120082e-07,1.16749488117171,0.176,0.038,0.0028783780235074
"NEK6",1.32494388397782e-07,-1.53176318919036,0.212,0.326,0.00289897721814348
"IGFBP3",1.34383007788038e-07,0.0531389355474032,0.558,0.335,0.00294030021040228
"PPP4C",1.34652013852444e-07,0.29461044139919,0.915,0.703,0.00294618606309147
"HECTD4",1.35166481922866e-07,0.788123577053558,0.247,0.081,0.00295744262447231
"TEX2",1.37648303666396e-07,-0.845467902071898,0.725,0.686,0.00301174488422075
"ATL3",1.37924204954474e-07,0.401223898857322,0.56,0.305,0.0030177816044039
"TXNDC9",1.3808197111141e-07,0.373582415771724,0.704,0.424,0.00302123352791766
"GINS1",1.38204506371988e-07,-1.63437861288375,0.279,0.386,0.00302391459941909
"MRPS24",1.39266086679133e-07,0.423979919842641,0.69,0.398,0.00304714197653943
