"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPS28",5.65829088326176e-09,-0.323734736038195,0.492,0.596,0.000123803404525767
"ENSBTAG00000049772",5.66025894243168e-09,-0.419031469744462,0.173,0.261,0.000123846465660405
"MRPS23",5.67762166456784e-09,-0.248721427616683,0.743,0.807,0.000124226362020744
"CUBN",5.88325576831561e-09,0.9350880664524,0.159,0.095,0.000128725636210746
"SBDS",6.00752706683346e-09,-0.175904521407451,0.875,0.914,0.000131444692222316
"TAP1",6.24110236738594e-09,-0.572434362127924,0.237,0.324,0.000136555319798404
"SPR",6.27882099086674e-09,-0.388014066699124,0.269,0.363,0.000137380603280164
"CWC25",6.41785533652157e-09,-0.360453106719633,0.34,0.448,0.000140422674763092
"ILF3",6.54962041458719e-09,-0.275220333337971,0.593,0.683,0.000143305694671168
"ENSBTAG00000046486",6.59896300691253e-09,0.380644571668868,0.635,0.604,0.000144385310591246
"COG1",6.91686085516484e-09,0.461763076330249,0.461,0.39,0.000151340915511007
"CATHL5",6.93802545571335e-09,-1.29459557417178,0.074,0.131,0.000151803996971008
"CEMIP2",6.98016062177528e-09,0.653406494082148,0.35,0.275,0.000152725914404443
"ABHD8",7.09218997837058e-09,-0.396784966514093,0.469,0.554,0.000155177116726748
"KIAA1217",7.18157417599439e-09,0.542397183755382,0.459,0.39,0.000157132842970757
"SEPTIN2",7.38398714894262e-09,0.188984887239256,0.927,0.913,0.000161561638818865
"COPS5",7.39568119602845e-09,-0.20680728680771,0.768,0.838,0.000161817504569103
"MCM6",7.45143570402901e-09,-0.364752532523983,0.333,0.436,0.000163037413204155
"ADORA1",8.00591313741649e-09,0.354746417133579,0.534,0.453,0.000175169379446673
"PFDN4",8.2455920376725e-09,-0.222817045240144,0.73,0.811,0.000180413553784274
"MCIDAS",8.35752349327682e-09,2.4270020740803,0.036,0.007,0.000182862614032897
"CCNG1",8.36556444783192e-09,0.120365232774531,0.961,0.904,0.000183038550118562
"CRELD2",8.56765818211397e-09,-0.323614352904499,0.515,0.609,0.000187460361024654
"FAM98A",8.57025642794945e-09,-0.243305065760596,0.718,0.789,0.000187517210643534
"ILK",8.61917267025957e-09,0.19251498074756,0.912,0.891,0.000188587498025279
"ASB2",8.68834890123917e-09,-4.16574055952183,0.002,0.023,0.000190101073959113
"MPDU1",8.77053009211565e-09,-0.358744999739266,0.281,0.383,0.00019189919841549
"GABARAP",9.16512238615437e-09,0.14292146505832,0.988,0.985,0.000200532877809058
"ALDOC",9.41428180037035e-09,-1.43611323169386,0.033,0.078,0.000205984485792103
"SNRPC",9.47541067049983e-09,-0.208934793492896,0.78,0.833,0.000207321985470536
"NOP56",9.82790445788702e-09,-0.191781448156759,0.848,0.871,0.000215034549538568
"NUDT5",9.85010758824944e-09,-0.358136645624961,0.357,0.462,0.000215520354030898
"TXNL1",1.00061855699116e-08,-0.154823428803571,0.903,0.911,0.000218935340269665
"TRMT61A",1.01101625527559e-08,-0.400871779914057,0.345,0.444,0.000221210356654298
"RCOR1",1.01567539569072e-08,-0.401594048270531,0.24,0.333,0.00022222977657713
"EDF1",1.01717642273206e-08,-0.137893133736311,0.974,0.977,0.000222558201293774
"TMEM100",1.02692583800378e-08,-1.56813683126332,0.025,0.065,0.000224691373355228
"AGPAT3",1.04199840556122e-08,-0.485737027409433,0.143,0.223,0.000227989251136795
"POLD3",1.05983120400359e-08,-0.409112569233869,0.385,0.478,0.000231891067435985
"FABP4",1.08268458323776e-08,-0.21093231948327,0.421,0.526,0.000236891386812422
"IP6K3",1.09933853185939e-08,-0.696750668487017,0.097,0.163,0.000240535270770833
"RTN4",1.10749909263679e-08,0.242073462066633,0.919,0.904,0.000242320801468929
"LRP3",1.16010562562141e-08,-0.895757562874446,0.029,0.073,0.000253831110885964
"SF3A3",1.18636754642776e-08,-0.236407141961632,0.712,0.768,0.000259577219158394
"PRDX4",1.23180570505599e-08,-0.174199851734701,0.874,0.919,0.000269519088266251
"EIF3M",1.24314987067153e-08,-0.127738667962508,0.95,0.969,0.000272001191702931
"SMARCE1",1.26744714001988e-08,-0.165029696691476,0.927,0.946,0.000277317434236349
"BIN1",1.27918214702447e-08,-0.189166019042783,0.901,0.94,0.000279885053768953
"EIF4G2",1.28848868559981e-08,0.132183018746984,0.995,0.992,0.000281921324409239
"IQGAP3",1.31438534703157e-08,-1.1082585853844,0.024,0.064,0.000287587513930508
"LIPG",1.31609086821078e-08,-0.604620175389254,0.107,0.176,0.000287960681964518
"MRPS17",1.35341564543903e-08,-0.274004738295927,0.576,0.662,0.00029612734322206
"MANBA",1.35535424092145e-08,0.962738538921206,0.158,0.096,0.000296551507913612
"DCTPP1",1.35679112218232e-08,-0.278860007956678,0.698,0.763,0.000296865897533492
"TMTC4",1.36180910079971e-08,0.478479068915967,0.455,0.388,0.000297963831254977
"KRR1",1.37317891631448e-08,-0.283786857479871,0.565,0.654,0.000300451546889608
"MFAP4",1.37886640275603e-08,-0.567814178253175,0.177,0.258,0.00030169596892302
"TRMT10C",1.45476061442782e-08,-0.283955954549572,0.519,0.629,0.000318301622436806
"PYCARD",1.46079405134859e-08,-0.500852926935479,0.171,0.25,0.000319621738435072
"MRPL23",1.47417119247902e-08,-0.131277704069515,0.964,0.964,0.000322548656914409
"HIRIP3",1.48909592960828e-08,-0.527494613917709,0.161,0.241,0.000325814189398292
"IL13RA1",1.50880418353171e-08,-0.425692489987377,0.327,0.427,0.000330126355356738
"UTP23",1.51967656152311e-08,-0.334882539715027,0.431,0.536,0.000332505231661257
"CMPK1",1.57191597940774e-08,0.258874221604028,0.784,0.775,0.000343935216294414
"OSTF1",1.58201537106448e-08,0.190127513077845,0.941,0.934,0.000346144963188909
"PRMT1",1.60363472942754e-08,-0.205316007725886,0.869,0.897,0.000350875278798745
"RBBP8",1.60397692446397e-08,-0.275160886774805,0.484,0.591,0.000350950151072716
"VLDLR",1.69954618614674e-08,1.01191923274025,0.137,0.079,0.000371860705528908
"PLEKHM1",1.77058032742722e-08,0.623872807670136,0.317,0.243,0.000387402975641077
"ADAMTS2",1.79998187828083e-08,0.232543690102554,0.814,0.801,0.000393836034967845
"VCAN",1.82230900437079e-08,-0.398278274612158,0.316,0.421,0.000398721210156329
"CCDC43",1.82970981159361e-08,-0.216588287313202,0.566,0.675,0.000400340506776681
"NSA2",1.83594172950378e-08,-0.147490220617753,0.942,0.958,0.000401704050415427
"PITX1",1.89763335602582e-08,-0.76598521795687,0.088,0.151,0.00041520217829845
"CHAF1A",1.92771586701092e-08,-0.943199691267776,0.083,0.143,0.000421784231701989
"C23H6orf62",1.95752461461315e-08,0.25988060065708,0.808,0.796,0.000428306385677358
"C19H17orf49",1.98548807970664e-08,-0.237769864532044,0.833,0.872,0.000434424791839812
"IFIH1",2.06482101771796e-08,-0.348844951829688,0.057,0.11,0.00045178283867669
"TRIAP1",2.08279940105911e-08,-0.425448551533504,0.25,0.341,0.000455716508951733
"SASS6",2.14486262778443e-08,-0.725553886086383,0.097,0.163,0.000469295942959233
"EXOSC3",2.16077687494572e-08,-0.370216941772439,0.356,0.451,0.000472777980238124
"SLC35B1",2.18982926148584e-08,-0.238501202619482,0.75,0.799,0.000479134642413102
"PPAT",2.24491325779372e-08,-0.373049204708398,0.31,0.403,0.000491187020805265
"PSMG1",2.25771239176196e-08,-0.22582703878823,0.726,0.785,0.000493987471317517
"LSM2",2.27248992208508e-08,-0.283950641628497,0.629,0.706,0.000497220794952215
"TUBB3",2.29002904918337e-08,-0.924324603082427,0.038,0.084,0.00050105835596132
"SAMD4A",2.29735824543928e-08,0.387365461866924,0.588,0.533,0.000502661984102116
"P3H1",2.30068138147046e-08,0.323723068025066,0.672,0.646,0.000503389086265737
"MYO1B",2.31511049207042e-08,0.188973341993696,0.955,0.945,0.000506546175665009
"GNG5",2.34352485717888e-08,0.148637729707562,0.973,0.964,0.000512763238750739
"ENTPD2",2.38053894538019e-08,-2.17509867605854,0.022,0.058,0.000520861921249186
"C8G",2.40114595449673e-08,0.80068654350264,0.188,0.123,0.000525370734843885
"SAE1",2.42480066585747e-08,-0.289289204008731,0.547,0.631,0.000530546385689614
"DDX23",2.44522143503198e-08,-0.331744732238977,0.484,0.585,0.000535014449984997
"MAGT1",2.45568984029857e-08,-0.220922525884544,0.677,0.759,0.000537304937057328
"KLF4",2.47225151715025e-08,-0.512820708999459,0.309,0.405,0.000540928631952474
"DZIP1",2.48601955055625e-08,0.265658918246814,0.819,0.791,0.000543941077661708
"HERPUD1",2.50889661317294e-08,0.340193078001096,0.67,0.629,0.000548946578962239
"SLC35E4",2.51381032387961e-08,-0.42887745635365,0.198,0.283,0.000550021698864859
"EWSR1",2.57262176876063e-08,-0.208509703064752,0.732,0.807,0.000562889643004826
"ZBTB47",2.63885294652384e-08,0.748395223793348,0.235,0.165,0.000577381024699415
"PHF14",2.65182555895681e-08,-0.319758660788857,0.404,0.51,0.00058021943229975
"ALG14",2.65838849021028e-08,-0.391884754804346,0.344,0.444,0.000581655401658008
"OGA",2.67599844605853e-08,0.353677076861096,0.607,0.541,0.000585508459997605
"NMNAT1",2.68834383533942e-08,-0.374114955748106,0.452,0.547,0.000588209631172266
"VRK1",2.705335143e-08,-0.425113367788654,0.293,0.382,0.0005919273292884
"WIPI1",2.76122837565766e-08,0.314630030891057,0.618,0.554,0.000604156768593895
"ISG15",2.94073967362433e-08,-0.388822531863652,0.102,0.167,0.000643433840589004
"BGN",2.9849319539453e-08,0.762985868216469,0.273,0.203,0.000653103111523231
"HPCAL1",3.00820889212293e-08,-0.349607045586676,0.433,0.526,0.000658196105596496
"MYO1D",3.01951391098183e-08,1.10376271530676,0.107,0.057,0.000660669643722825
"NXN",3.02976448222048e-08,0.245578843274579,0.794,0.766,0.00066291246870984
"CHCHD2",3.04093150174907e-08,-0.123123657647751,0.978,0.981,0.000665355812582697
"MED11",3.04908434187378e-08,-0.268974123894652,0.439,0.553,0.000667139654001983
"DLGAP3",3.07329204639687e-08,-0.849937949013619,0.049,0.099,0.000672436299751635
"EXOC7",3.09777133890051e-08,0.416712143281337,0.524,0.468,0.000677792368951432
"KDM1A",3.13174033451741e-08,-0.252024517096204,0.573,0.675,0.00068522478519241
"ENSBTAG00000048798",3.15424824075611e-08,0.553087328607439,0.425,0.355,0.000690149515077436
"KAT6B",3.17126552974412e-08,0.416814399297641,0.56,0.492,0.000693872897908013
"TMEM9",3.18932145692544e-08,-0.287151744149782,0.412,0.518,0.000697823534775287
"MLST8",3.2159144921415e-08,-0.338270299314647,0.243,0.336,0.000703642090880561
"CALML4",3.21836661338019e-08,-0.237772673679251,0.602,0.705,0.000704178615007586
"PLA2G3",3.3322904721946e-08,-0.62519033040746,0.05,0.1,0.000729105155316178
"CHCHD3",3.38435690708856e-08,-0.231152272522531,0.699,0.765,0.000740497291270977
"RELL1",3.42952288770782e-08,-0.244926418640316,0.35,0.454,0.000750379607830472
"FAT1",3.45759082284524e-08,0.410596807964869,0.589,0.526,0.000756520872038539
"KANK2",3.46231774038409e-08,0.222779867147078,0.88,0.862,0.000757555121596038
"C3H1orf43",3.54380335025381e-08,-0.248087461915468,0.629,0.717,0.000775384173035533
"NKAPD1",3.54467334519619e-08,-0.339643148851092,0.376,0.477,0.000775574527928927
"TRAPPC2",3.55380685411305e-08,-0.464513258347427,0.164,0.243,0.000777572939679936
"CDK2",3.55802472464134e-08,-0.592636824258316,0.121,0.19,0.000778495809751525
"NMT1",3.56364331151845e-08,-0.296133042200093,0.544,0.628,0.000779725156560237
"RASD1",3.58335074933996e-08,-3.99064761663446,0.001,0.02,0.000784037143955583
"CPPED1",3.68435595891677e-08,-0.486137817199195,0.275,0.358,0.000806137083810989
"ZCRB1",3.77727840011133e-08,-0.21506170286423,0.607,0.692,0.000826468513944359
"CISD1",3.83830897113546e-08,-0.232930386843094,0.734,0.804,0.000839822002884439
"ECM2",3.85531143622486e-08,0.596476810483177,0.218,0.148,0.000843542142245999
"AK3",3.92667830517482e-08,-0.327359315317466,0.452,0.554,0.000859157213172251
"BEX2.1",3.93543286413697e-08,-0.950007599130931,0.046,0.095,0.00086107271067317
"TAF5",3.97029342861887e-08,-0.677148580980277,0.073,0.13,0.000868700202181808
"CCDC18",3.98294141068088e-08,-0.960972981740147,0.044,0.092,0.000871467580656977
"RABEP1",4.00694778422792e-08,0.410990412475001,0.612,0.562,0.00087672017518907
"CNN1",4.00857948979243e-08,1.76060765242934,0.15,0.094,0.000877077192366583
"BAG3",4.02531297444826e-08,0.27957878924765,0.7,0.677,0.000880738478809279
"MAN1A1",4.03904496895201e-08,0.230081913398012,0.828,0.793,0.000883743039206699
"TLL2",4.06428656643065e-08,0.446053877464909,0.471,0.409,0.000889265900735026
"AAMP",4.1136789594436e-08,-0.230293233114533,0.68,0.775,0.000900072956326259
"FGF2",4.1828396331231e-08,0.9981637038631,0.19,0.127,0.000915205311727335
"GCLM",4.21214985052184e-08,-0.295201663378977,0.446,0.553,0.000921618387294178
"PQBP1",4.21871462196566e-08,-0.366306214659457,0.41,0.51,0.000923054759286087
"CLEC11A",4.22431556854084e-08,-0.278984722842907,0.202,0.291,0.000924280246396737
"ANKRD29",4.226890536282e-08,1.65100110737788,0.044,0.012,0.000924843649338502
"MID1IP1",4.2780530492881e-08,-0.414956282703595,0.319,0.412,0.000936038007184236
"TSC22D3",4.29587039320053e-08,0.206722762397712,0.826,0.806,0.000939936442032276
"SMOC1",4.30902260134851e-08,1.02156187040987,0.231,0.166,0.000942814145175054
"MAGOHB",4.34270106237686e-08,-0.361912219516831,0.395,0.491,0.000950182992448057
"DST",4.39270025673965e-08,0.363294183295777,0.445,0.375,0.000961122816174635
"MICU2",4.4126119486878e-08,-0.253983629347299,0.651,0.745,0.000965479494372891
"DENND2C",4.45278098087617e-08,0.944965299506783,0.161,0.101,0.000974268478615705
"RARRES1",4.47985239081374e-08,0.282610541427938,0.921,0.872,0.000980191703110045
"LOX",4.51833744241715e-08,0.529726086016863,0.543,0.497,0.000988612232400872
"PPM1K",4.656832068999e-08,0.551319639201382,0.337,0.264,0.00101891485669698
"SNRPD3",4.68907992082836e-08,-0.14307881636381,0.96,0.971,0.00102597068667724
"ENSBTAG00000038770",4.81129985827061e-08,-0.679093637442346,0.101,0.166,0.00105271240898961
"RARS1",4.91233376919943e-08,-0.227374597969113,0.676,0.755,0.00107481862870084
"MYCBP",4.91958490530642e-08,0.211925131714194,0.893,0.891,0.00107640517728104
"ENSBTAG00000051084",5.02023082018565e-08,-0.370403077042771,0.207,0.296,0.00109842650345662
"EEF1A1",5.04873259663061e-08,-0.0568211438718702,1,1,0.00110466269214278
"UQCRC2",5.09851116498237e-08,-0.219449489751842,0.726,0.794,0.00111555424289814
"SHB",5.1053585998058e-08,0.426051499776436,0.431,0.359,0.00111705246163751
"HMGN1",5.11610018166414e-08,-0.267464485818015,0.852,0.859,0.00111940271974811
"ABTB1",5.18750105332235e-08,0.38228775562696,0.606,0.557,0.00113502523046693
"DNAJC1",5.25603631884456e-08,-0.401476718289003,0.465,0.556,0.00115002074656319
"MTX2",5.34746835173226e-08,-0.291145627691849,0.491,0.589,0.00117002607535902
"ENSBTAG00000020100",5.43942492155164e-08,-0.838928516575531,0.048,0.096,0.0011901461728355
"N4BP3",5.53258748267083e-08,-2.43333095801252,0.007,0.032,0.00121053014120838
"ATP1B3",5.55691042919005e-08,-0.211590263298942,0.768,0.823,0.00121585200190678
"SCD5",5.56573524795132e-08,0.512405262270209,0.321,0.245,0.00121778287225175
"HSPG2",5.82107318667364e-08,0.471603244217148,0.374,0.296,0.00127365081324419
"BRCA1",5.83719351540393e-08,-0.704836502450897,0.079,0.137,0.00127717794117038
"CUL7",5.89365098477008e-08,0.506083757992887,0.393,0.322,0.00128953083546769
"NUSAP1",5.94816633463351e-08,-0.991680196924945,0.037,0.08,0.00130145879401781
"HIBADH",5.95645136477868e-08,0.351289397473962,0.581,0.529,0.00130327155861357
"H2AC6",6.1839653301253e-08,-0.57001485589564,0.138,0.211,0.00135305161423142
"KAT8",6.29639786682582e-08,-0.295545999002278,0.411,0.512,0.00137765185326149
"SSNA1",6.39902206607739e-08,-0.2507359587756,0.627,0.698,0.00140010602805773
"RNF187",6.40050926248978e-08,-0.276584015942318,0.572,0.67,0.00140043142663276
"GLRX5",6.40839669674129e-08,-0.245393572621786,0.687,0.741,0.00140215719724699
"RESF1",6.4246840071253e-08,0.402790940600822,0.64,0.607,0.00140572086075902
"INHBB",6.46984039607207e-08,1.43740031623388,0.07,0.03,0.00141560107866057
"MRPL57",6.53263092010809e-08,0.143156391692898,0.963,0.961,0.00142933964531965
"ODC1",6.72190885983931e-08,0.27100816861011,0.77,0.737,0.00147075365853284
"ABCG2",6.84110290777803e-08,0.393170967406514,0.4,0.321,0.00149683331622183
"BMP1",6.87692331071432e-08,0.389793626136152,0.58,0.532,0.00150467082038429
"RFC1",6.95830949721481e-08,-0.197289146063954,0.664,0.747,0.0015224781179906
"ENSBTAG00000038051",6.98404112371048e-08,-0.414843101549212,0.248,0.334,0.00152810819786785
"YJEFN3",7.08923798024659e-08,-0.286351024701419,0.391,0.49,0.00155112527007795
"PSMD14",7.12320842874303e-08,-0.155067187789295,0.888,0.912,0.00155855800420898
"ENSBTAG00000003937",7.1744694381683e-08,-0.265916637218189,0.627,0.703,0.00156977391307122
"PCYOX1L",7.18373321193624e-08,0.6671427258798,0.227,0.159,0.00157180082677165
"TNFAIP8",7.20903143029564e-08,-0.752252456641868,0.044,0.09,0.00157733607694869
"SF3A2",7.36491385180817e-08,-0.382784183831483,0.4,0.491,0.00161144315077563
"ENSBTAG00000005495",7.41705066446182e-08,-0.183917060778906,0.771,0.833,0.00162285068538425
"CAPRIN1",7.4384062582e-08,-0.200852528290378,0.865,0.896,0.00162752328929416
"TRIM2",7.52386328552237e-08,0.503043447471193,0.407,0.338,0.00164622128687229
"NEDD8",7.62066382346636e-08,-0.135592542897849,0.963,0.979,0.00166740124457444
"ADSS2",7.63708471200137e-08,-0.310429445306522,0.409,0.507,0.0016709941349859
"SGO1",7.86579637241879e-08,-1.37127597202651,0.015,0.047,0.00172103624628523
"DNAJC3",7.91300260522423e-08,-0.229674579724556,0.745,0.81,0.00173136497002306
"AVP",7.91624411689138e-08,1.28740518226863,0.083,0.039,0.00173207421277583
"IRX5",7.97793905300254e-08,0.403760776485758,0.606,0.563,0.00174557306479695
"RBM22",7.98360387116083e-08,-0.270666585327444,0.502,0.603,0.00174681252700999
"PTPA",8.1739121389729e-08,-0.281635885755635,0.482,0.572,0.00178845197600727
"NOSIP",8.18984593390892e-08,-0.244676549889946,0.577,0.659,0.00179193829033927
"RNPEP",8.19953584384973e-08,-0.531956394179069,0.21,0.291,0.00179405844263432
"SCARF2",8.23060083995054e-08,0.478243810535573,0.549,0.512,0.00180085546378118
"RFC5",8.31230993230943e-08,-0.440635710202306,0.245,0.331,0.0018187334131893
"FAM32A",8.35651868971241e-08,-0.163721614404939,0.913,0.929,0.00182840628930908
"ENSBTAG00000012276",8.38740837200464e-08,-0.270436174073248,0.538,0.624,0.00183516495179462
"MT1A",8.44186332906865e-08,-2.57638514914706,0.042,0.087,0.00184707969640022
"CTU2",9.05618681367248e-08,-0.354372215576559,0.272,0.362,0.00198149367483154
"TXNIP",9.2278971629542e-08,0.506044517096847,0.468,0.397,0.00201906389925438
"RPS17",9.26102111886197e-08,-0.0737857277343963,1,0.999,0.002026311420807
"KIF11",9.30387103907021e-08,-1.03369652932128,0.061,0.112,0.00203568698334856
"TRNAU1AP",9.31484633721497e-08,-0.280279427060238,0.367,0.463,0.00203808837858264
"FAM185A",9.32264883224581e-08,-0.933843349381837,0.05,0.099,0.00203979556449538
"ENSBTAG00000011437",9.34710162072673e-08,0.702296618618294,0.31,0.24,0.00204514583461501
"THEM4",9.37978519139011e-08,-1.18826840131846,0.032,0.072,0.00205229699987616
"ORC6",9.44014052820689e-08,-0.33235913915922,0.198,0.281,0.00206550274757167
"ETF1",9.44139912280463e-08,-0.233921552831411,0.741,0.794,0.00206577812806965
"MED21",9.48012972434028e-08,-0.189870890699608,0.723,0.797,0.00207425238368565
"GET4",9.57108189184746e-08,-0.296540551472991,0.387,0.485,0.00209415271793622
"GNAI2",9.59017161976558e-08,-0.120536901494303,0.967,0.973,0.00209832955040471
"POPDC3",9.98405152290579e-08,-0.381103975596275,0.206,0.287,0.00218451047321179
"MDK",9.99841961285874e-08,-0.458237363191179,0.064,0.118,0.00218765421129349
"ATXN7",1.02325530159447e-07,-0.336581562358844,0.311,0.407,0.0022388825998887
"SURF6",1.02415397147917e-07,-0.296660342379448,0.406,0.504,0.00224084888959643
"RND3",1.03923819897879e-07,0.312191593672769,0.735,0.7,0.0022738531793656
"EIF1B",1.04107212074089e-07,0.22784569152261,0.944,0.942,0.00227786580018108
"ADAM17",1.04471157585821e-07,-0.482471494211594,0.191,0.273,0.00228582892797777
"IL6ST",1.04720075035432e-07,-0.31248147138849,0.382,0.482,0.00229127524177524
"ABCF2",1.0541357397008e-07,-0.223129738436785,0.584,0.676,0.00230644899846536
"RNASE2",1.06197401013154e-07,1.62378601769402,0.045,0.014,0.00232359913416781
"KDM1B",1.06405646341912e-07,-0.459825184946956,0.185,0.265,0.00232815554196104
"TRADD",1.07009403362086e-07,-0.443493093035238,0.211,0.293,0.00234136574556243
"FAM111B",1.07103438672766e-07,-0.532703983697584,0.162,0.236,0.00234342323816011
"P3H4",1.07309871573196e-07,0.275734472648277,0.768,0.767,0.00234793999002152
"ENSBTAG00000039129",1.08672410158867e-07,-0.609370582450093,0.201,0.275,0.00237775233427602
"CLINT1",1.09256104499242e-07,-0.207749779317171,0.846,0.876,0.00239052356644342
"HINT3",1.1239317621355e-07,-0.595961108563688,0.112,0.177,0.00245916269555248
"ZMAT3",1.12911745603438e-07,0.617244919001104,0.246,0.18,0.00247050899380323
"TCEA1",1.15941124327893e-07,-0.224714977505242,0.774,0.832,0.00253679180029429
"RRP15",1.16267271245598e-07,-0.343011609150522,0.37,0.469,0.00254392789485369
"PPIH",1.16528092714674e-07,-0.288444619708055,0.623,0.702,0.00254963466859708
"EZR",1.16880503741034e-07,-0.214131005808415,0.95,0.97,0.00255734542185382
"ST3GAL4",1.17357757786796e-07,-0.484732830712988,0.237,0.318,0.0025677877403751
"ACOT9",1.17765541835432e-07,-0.247991610962523,0.62,0.692,0.00257671005535925
"PDLIM2",1.18224619916453e-07,0.379092019001187,0.603,0.553,0.00258675468377199
"TEX2",1.18759662382122e-07,-0.239680545807237,0.641,0.725,0.00259846141292084
"PSMD3",1.18913627098099e-07,-0.205782017352587,0.739,0.803,0.0026018301609064
"MYO1C",1.19874939767195e-07,0.27004522084511,0.787,0.764,0.00262286368210623
"TFPI2",1.20335193227375e-07,0.394973194312176,0.275,0.4,0.00263293402781496
"STEAP1",1.21016876826647e-07,0.399773751403303,0.463,0.385,0.00264784926496704
"SYNGR2",1.22887580030947e-07,-0.262220898954933,0.577,0.66,0.00268878025107712
"NUDT1",1.23714578832685e-07,-0.318727055485716,0.419,0.512,0.00270687498485915
"MTMR9",1.23833827444773e-07,-0.512324669809563,0.168,0.243,0.00270948414449164
"UBTD1",1.24142761835959e-07,-0.488349189947869,0.121,0.188,0.00271624362897078
"CARD10",1.2947572929245e-07,0.680992823213997,0.236,0.165,0.00283292895691881
"HEATR3",1.29534548645206e-07,-0.259164521967758,0.546,0.633,0.00283421592435711
"RASIP1",1.29821657349664e-07,-0.377705372828561,0.207,0.29,0.00284049786281065
"LNPEP",1.30318070245828e-07,-0.622684550751867,0.154,0.228,0.00285135937697873
"ST8SIA1",1.31246285701319e-07,1.43317370450531,0.072,0.032,0.00287166873114486
"HSCB",1.33513188495715e-07,-0.327232903778013,0.351,0.45,0.00292126856428625
"SZRD1",1.34917674729849e-07,-0.209040864070566,0.541,0.637,0.00295199872308909
"AKIRIN1",1.42481585251241e-07,0.333379927867957,0.59,0.544,0.00311749708529714
"ZNF689",1.42689097553344e-07,-0.760217554519763,0.105,0.167,0.00312203745446716
"RAB20",1.43576961387473e-07,-1.3320453715073,0.035,0.075,0.00314146391515791
"SF3B6",1.45973880946408e-07,-0.119834732530215,0.928,0.943,0.0031939085151074
"DHX15",1.46066380519058e-07,-0.334086822673242,0.352,0.447,0.00319593240575699
"MARCKSL1",1.48453096935985e-07,0.487342834348869,0.561,0.515,0.00324815376095935
"TRMT11",1.50338860187485e-07,-0.319443299746939,0.251,0.338,0.00328941426090218
"MRPS14",1.51162555794235e-07,-0.189680025226896,0.812,0.857,0.00330743672077785
"POLA1",1.52485114822843e-07,-0.452109581177933,0.274,0.358,0.00333637431232381
"ADORA2B",1.52711326278318e-07,-0.999539381322571,0.07,0.122,0.00334132381896959
"CMC2",1.53644121441246e-07,-0.246282604783178,0.602,0.697,0.00336173337713446
"GPR37L1",1.54685240530695e-07,-0.558379852136776,0.05,0.098,0.00338451306281162
"NEDD1",1.56797536321288e-07,-0.36293251459555,0.406,0.488,0.00343073009470978
"ABCA1",1.57386674819423e-07,-0.535536434767987,0.167,0.241,0.00344362044504898
"RNASEH2B",1.58223685957707e-07,-0.275502950146785,0.656,0.729,0.00346193424875463
"DPYSL2",1.59254918413458e-07,-0.263240673203056,0.609,0.695,0.00348449761488646
"CCDC90B",1.59887136686934e-07,-0.235741338019686,0.497,0.594,0.00349833055071012
"PAFAH1B3",1.63365770754814e-07,-0.262434063618524,0.616,0.676,0.00357444306411533
"PGP",1.63733009867829e-07,-0.215026375845351,0.805,0.854,0.00358247825590809
"KIFC1",1.6719318412884e-07,-0.529084537251661,0.153,0.224,0.00365818686873901
"MCRS1",1.67838272461857e-07,-0.300625796700376,0.49,0.57,0.00367230140146543
"FKBP5",1.68147687391539e-07,-0.180409770075317,0.947,0.97,0.00367907140012687
"ABHD11",1.68475415935835e-07,-0.201992883793202,0.724,0.792,0.00368624210067607
"NCAPG2",1.69233718101352e-07,-0.864823618054562,0.078,0.132,0.00370283375205758
"NRK",1.71563686819391e-07,-3.70100772109029,0.003,0.024,0.00375381346760827
"POLD2",1.71594764750499e-07,-0.39165774870294,0.236,0.316,0.00375449345274093
"GAL",1.71633116658518e-07,1.1496068538942,0.276,0.212,0.00375533259248836
"TSEN15",1.72489888083723e-07,-0.560529753466612,0.18,0.253,0.00377407875127186
"CWC15",1.75829542240336e-07,-0.149139454503409,0.892,0.917,0.00384715038421855
"GRPEL1",1.76699568973042e-07,-0.250235752947551,0.616,0.689,0.00386618656913017
"ENSBTAG00000049928",1.76824258177076e-07,-0.885280045320864,0.053,0.101,0.00386891476891442
"CDH4",1.8113038333168e-07,-2.17769349576689,0.003,0.023,0.00396313278729715
"DDIT4L",1.81704622109995e-07,-0.42185059387203,0.042,0.087,0.00397569713176669
"FBXL22",1.82284860447843e-07,2.71035907140573,0.027,0.005,0.00398839274659881
"CHODL",1.8362504935584e-07,-2.91858131249757,0.003,0.024,0.00401771607990577
"TSPAN18",1.84942578781265e-07,-1.98284452338058,0.006,0.029,0.00404654362373408
"DENND4A",1.89066491285147e-07,0.578359466652751,0.437,0.385,0.00413677482931901
"CRAT",1.89496461463806e-07,-0.280968704788587,0.373,0.471,0.00414618257682808
"THOC1",1.89835240322506e-07,-0.343339280149181,0.298,0.387,0.00415359505825644
"TMEM215",1.91384002343115e-07,2.10851101678877,0.035,0.009,0.00418748197126736
"MAD2L2",1.91895209982163e-07,-0.622780702061135,0.116,0.181,0.00419866719440972
"MRPL12",1.94887086485328e-07,-0.193287083634292,0.737,0.801,0.00426412945229898
"ALDH1L2",1.95183161706217e-07,0.822081088627237,0.427,0.377,0.00427060757813202
"MRPL47",1.96050683650685e-07,-0.208866288927159,0.615,0.706,0.00428958895827699
"GPX4",1.97741569471792e-07,0.122549400848551,0.998,0.998,0.00432658554004281
